rsi,ema_9,ema_21,macd,macd_signal,atr,volume,tf_alignment_score,tf_5m_aligned,tf_15m_aligned,tf_30m_aligned,tf_1h_aligned,tf_4h_aligned,tf_12h_aligned,price_trend,mfi_trend,reversal_confidence,has_reversal_signal,label
30.909498032426036,2513.439204820488,2504.943144964271,3.5204718085198023,3.8557755804704206,7.9366697852531916,898.6060009717128,0,0,0,0,0,1,1,21.12757786468229,16.139816910856997,61.27958355365104,1,0
31.00427059120603,2507.838968243748,2506.8348960212725,2.361265291353167,0.5453872895213228,5.1134431246721315,1961.4320418140367,4,0,0,1,0,0,1,-76.55921886395332,1.101752077972784,93.84821582141547,0,0
38.254534577572265,2496.358117776571,2472.4431183941947,0.9446575954191767,-0.4233326806891011,14.712120712319045,1154.5337329729043,3,0,1,1,0,0,1,-32.55868488684959,-71.18424279736008,66.17777324716386,0,0
51.48538589793427,2486.9317728028336,2481.0751059258882,7.484533069621567,3.763495114522992,18.470458234249804,1723.0677774057604,2,1,0,0,1,0,1,-71.43160703713363,24.799697105796483,7.680304831442153,0,1
45.916701118526944,2486.2574817068435,2502.2480511917224,5.636057941597608,3.5815784999679465,8.652234448644489,1549.5962826251166,4,1,0,1,1,0,0,38.41472940487378,-45.27191642784567,35.466620498508284,1,1
37.47374841188252,2490.009715926584,2499.9303876153463,-0.5988682423354745,0.9128166889874653,18.9055181719446,1258.327567583475,3,0,0,1,1,0,1,-58.74957723276948,-2.433136291197502,55.066337944085156,0,0
56.71117368334277,2501.969066588245,2477.380840774255,6.684679758979128,5.656044935752872,5.904010854343412,1046.8247146346662,2,0,1,0,1,1,1,-21.6281253623948,-83.54553514458762,40.320775613325225,1,0
28.36963163912251,2508.5838369080025,2478.3739729334684,2.8743119824951364,0.05740524246630163,19.016540402082715,945.6637017912877,0,0,0,0,1,0,0,79.13495552375574,-8.083188557275388,83.36440104751723,1,0
37.52867891211309,2506.4078950687094,2484.8188841116553,6.945522268940914,2.0263436072982133,10.274340308594516,1538.01556164664,3,1,1,0,1,0,1,-59.136723320205945,-38.707306391435935,81.46710047099891,0,1
41.9817105976215,2491.1973558778377,2489.3809194076407,5.998552559473152,5.605311441173193,6.521312426738247,1729.5605367653457,2,1,1,1,1,0,1,1.5610127917558225,64.47624223707086,61.183102010322145,1,0
47.364199053022155,2518.1946112265277,2494.7301908612117,2.2521350446923343,1.9380912184828563,12.288076387794884,1572.6851042493568,0,1,0,1,0,1,0,-16.1456677667956,-88.60425460052635,37.345794513270526,0,0
67.11055768358082,2509.5158766678305,2484.7565455827907,-1.775306916798826,3.469681633648599,8.85164851580762,1436.36255989899,4,0,0,1,0,1,1,-96.37519179085405,-16.27854501633401,25.533637376324414,0,0
31.980426929501583,2502.174162100456,2488.5013886453257,0.6867735938494608,1.78316078573956,9.273093529428843,850.3414681179635,4,1,0,1,0,1,0,58.551622714562555,-8.3137151737124,10.587431821312931,0,0
50.8540663048167,2504.4688298493743,2499.8988375253502,3.4163421466086694,0.9195064164406902,9.609349473894298,1962.1865331132606,4,0,0,0,0,0,0,-86.19081873708005,45.001215259823745,35.4897683486554,0,0
55.54487413172255,2496.7840024971115,2471.467328115624,4.334782198261473,5.8878435357187975,17.04538846748995,1758.4570299854895,4,0,1,1,1,1,0,-5.14899580460928,14.8575150180422,41.31725172077195,0,1
22.787024763199863,2489.9092395800462,2480.097477773761,0.5788768543320228,1.8653380442053011,13.087419150128817,1151.3864440411576,1,0,0,0,0,0,0,12.135658987789988,33.44246743883621,67.58229251040736,0,0
56.4526911140863,2494.2389071460507,2498.533983435382,-0.6064392592717587,5.258694425753941,9.669615487340055,1975.9643952306208,3,1,0,1,0,0,1,25.685291322917415,55.40985713035123,65.81598242975734,0,0
30.23144742123749,2510.3138444185747,2505.808273507488,6.349302367992991,0.6096822412376033,14.155006749663775,1522.2579075635865,3,0,0,0,0,1,0,37.72632586157512,72.44059473163776,7.0108139641256955,1,0
23.903095579116773,2480.57573954519,2490.4670976846264,7.844021807035521,0.4917329281755831,15.742260113347903,1498.9071898486957,1,1,1,0,0,0,0,-49.345523295456985,-37.2249006555059,39.525931543115775,0,0
76.93313223519999,2484.6429056202765,2491.2845394106125,3.2569018230268583,-0.7820614198084205,9.089360011003006,1697.6878153154385,2,1,0,0,1,0,1,-98.00424466831012,7.604541072780591,18.177886721736193,1,0
77.93792198447356,2481.8401056808702,2474.286880453591,-0.283207141516965,3.5616677776311954,11.203236522880273,1774.123745708165,2,0,0,1,1,0,0,44.688732470982394,68.02161568783998,15.68127053168057,1,0
68.50384088698767,2481.629152092759,2487.8964946729384,0.7230732651936895,1.579684406066328,6.828291400054213,1587.7743287978033,4,0,1,0,1,1,0,7.131319869515718,97.89022619301129,82.73021497372459,1,0
38.27682615040224,2514.2184233604403,2491.304690658201,-1.8160932345253327,5.050507748877459,7.717240243020205,953.71489563944,0,1,1,0,0,0,0,67.22354064144976,77.90386220875263,4.191521671625753,0,0
25.86032684038303,2508.1463143752007,2479.698820145389,7.14298806560499,2.3124693468409,15.216767809474742,1205.921007193398,2,0,0,1,1,0,0,64.27767258013886,-25.70654747512464,41.91828759021213,1,0
61.053981590729414,2498.966953163493,2480.7697292379753,-0.8224891710985887,5.777353995403052,7.721575215434404,1913.7003683912596,0,1,0,0,0,1,1,68.66523355757663,-60.966696556269916,16.82036557665182,1,0
46.40914962437608,2483.9133664260403,2485.091366524185,3.7651647551425356,0.298678609921848,12.877450755005903,1069.5387342126223,3,0,0,1,1,0,0,-2.981068004091969,-2.1214925186822553,87.9330215678474,0,0
27.32229409068673,2499.664635004673,2470.802847911109,0.74055220687206,5.080362175689276,15.63569392583649,1246.600428605016,0,1,0,1,1,0,1,-33.27432083262687,48.328290367208446,55.704051327503514,0,0
49.71061460667621,2498.9388708312226,2482.8831666233273,3.541780025157934,4.436177969542192,6.603153846421158,1318.4922595330352,3,1,0,0,1,1,1,58.311640518274,-1.4861858493404823,23.1380636376848,1,0
22.063311266913104,2486.928074796401,2478.457920279862,4.514203883518642,4.396452912508364,13.509683294433554,1327.2859876333425,1,1,1,0,1,0,0,-9.741177394149014,-3.363827337266301,50.24272871663764,0,0
74.55922412472692,2497.354065969519,2483.099894087117,6.297418037072016,4.913482596818214,8.848441755520456,1535.5274989934305,1,1,1,1,1,0,0,-63.3115607193131,67.64608421636011,73.14863597031159,0,0
35.52679889600101,2495.940189375895,2474.79048527277,0.06421271760603209,4.3271679366009925,19.443903128563697,1931.6910052936491,4,0,0,0,0,0,0,70.99480391229487,-27.71924418656273,95.81180089194338,0,0
59.75133706123892,2504.6340039220886,2505.621091229596,-1.8900417134151952,3.383542251419908,12.25318470079887,1088.831254199006,2,0,0,1,1,0,0,76.51197535446946,71.95893496232912,22.044600424541894,0,0
38.70266456536466,2505.403746034706,2493.743698142162,-0.6311436993119273,-0.08128585622328699,17.08988824662737,945.8016515611017,4,1,1,1,0,0,1,-6.7380487719659765,-18.639039809655287,88.61817721293451,1,1
51.20408127066865,2481.8121603908817,2497.1640927657795,7.000186418481051,-0.7723167435612366,13.253398132343927,1036.9645878319247,3,1,0,1,0,1,1,-84.8600545380425,-34.353378864332115,93.43041141674902,0,1
52.80261676059678,2494.984504585059,2501.5668495442937,6.738900775625153,5.445934934709808,5.651187992822288,1864.3098802511233,4,0,0,0,0,1,1,-22.434782016613752,-9.2020177600602,91.64205445320663,0,1
31.091267331531622,2505.0343966285695,2489.9376879571623,3.9741310217030827,3.316552201645166,14.497270633910336,1574.9729751862471,0,0,0,1,0,1,0,60.70753189252067,52.48939173497369,63.54143568619099,0,0
78.17507766587352,2500.1254503432033,2473.476811523497,4.005168604336534,4.575761036833234,19.271050133099855,1143.0881470869922,3,0,0,0,0,1,1,80.35480570924574,-74.79959442720114,62.982065443470766,1,0
66.50796940166687,2514.2595936475327,2491.484261672742,4.650366745462555,2.3706564605878504,14.024177302194968,1779.1363267623408,1,0,0,0,1,0,0,-59.305451500480835,-60.71615682559652,40.32106331838228,1,0
76.36993649385134,2506.3477452647576,2493.473644720835,-0.2462872137655041,-0.17884267726323866,17.28783289140185,1833.6439956361232,2,0,1,0,1,0,0,-86.60527759494569,90.28896513261839,75.23978823037879,0,0
73.68964102565893,2486.517377083257,2499.8175789673733,7.144119459249598,-0.12369945458214693,18.263096950226117,1815.8172064283337,3,0,0,0,1,0,0,75.47009062656772,-64.90167452372853,53.12940183509319,0,1
55.87399872866511,2482.8227498960173,2487.2663818491874,2.1877052489207314,3.7989570106027997,8.421196579233987,1902.7118403674654,3,1,0,1,1,0,0,-22.11901220422494,13.545463586210914,67.74380712282945,1,0
75.312454101387,2505.6967711282527,2475.1032121118224,1.8313852824949746,2.012141264296239,8.1806725986234,1102.689224208034,0,0,0,0,0,0,0,8.352192853512651,15.862893332387573,42.84579038487954,0,0
25.30955012311517,2481.0604524216646,2481.351036231949,3.1891770528283754,0.40367308690235704,14.164714832764876,1706.050314495534,2,0,1,1,1,1,1,93.61316241015179,-2.075107589951042,73.14964640431391,0,0
31.758971745148713,2503.4310232509383,2484.5232918559454,-1.5303403322494495,2.441161827190058,11.16542704710057,1352.647396728968,1,1,1,1,1,1,1,-86.68705441715542,28.949049715363717,82.4471517604549,1,0
22.713637334632285,2517.6092096569982,2495.836689653264,-0.3371663124392059,-0.5505374404740614,17.597919543000806,1810.3982634680738,3,0,1,0,0,0,0,29.66360149041911,-54.034654840476314,14.64362566028161,0,0
39.51981984579586,2503.018967115035,2492.8311321867563,5.380336164263705,3.0737998134007913,18.500346850970168,1674.1888125939358,3,0,1,1,0,0,1,-85.17891548502658,10.53245355534964,83.2929715574228,0,0
43.32063738136892,2495.526797048261,2484.243869035914,-1.1720133207487353,0.8829538310456837,10.301320689540772,1731.7369357996695,0,0,0,1,1,0,0,-24.906214306699926,-25.56534895062057,54.029653179030724,1,0
36.28094190643375,2505.731528737694,2509.460609951719,4.031521094663882,4.582913704460317,8.55305838461723,1587.3942052172858,4,0,1,0,1,1,0,60.76290903868935,32.33345192583781,84.46659090902243,1,1
69.72425054911577,2498.330115619661,2494.2309927742754,0.45349109681320954,1.1725337124650164,16.70788272865793,1012.9145233636483,1,0,0,1,0,0,0,-13.30555344887312,-71.75529132537011,43.13017063410146,0,0
41.40519960161536,2501.8246715726373,2479.48907166944,1.8929561404197655,2.1865410435726083,9.12209053322204,1454.032302676326,2,1,0,1,1,0,1,99.43647078059008,14.175483367895247,37.904048538303506,1,0
36.85607058124285,2517.658592351061,2474.071298904816,0.8869373677069987,-0.9186562206432956,17.339214777705177,1981.6036874294098,3,0,1,1,1,0,0,11.811856989320436,-62.94592892333526,91.50607325172224,0,1
52.56176498949491,2495.444105512031,2476.114365567373,1.5567271646494913,-0.49287178543808785,11.356073804731443,1924.8656797965427,3,1,1,1,1,1,0,-35.7675694728093,-44.27138737699272,25.11692675484013,0,1
28.45545349848576,2518.4476225529565,2479.8383091353803,5.1904590518424545,1.7474548948467938,15.013248489372057,851.808482956414,1,1,1,0,1,0,1,-55.977734819049374,-56.25803993528336,84.42123252861431,0,0
68.13181884524238,2516.2140256782427,2476.4272549303823,0.9712171562317502,2.3595718430198644,6.4330297075200225,997.7777788753245,4,0,1,1,0,1,1,-29.895893142767637,-63.43244402623658,48.40205725094041,1,0
24.473038620786248,2487.831645391572,2477.462680962052,3.664046402968972,3.2001438368351263,14.357889870148595,958.0745281454743,3,1,1,1,0,1,1,-25.493345248089838,65.1421903121334,51.40954425512597,1,0
79.21321619603104,2482.7744520350066,2481.403806747754,2.7605040219909966,1.0416380509651226,11.776515181058437,1671.1758919823546,1,0,0,1,0,1,0,-86.2572644552078,-42.85848646782193,30.8468281489484,0,0
66.33468615779944,2484.0311200550973,2476.93494381179,4.636711653626481,3.8648732028857977,13.79912694763211,1781.342395828334,0,1,1,1,1,1,0,-26.08516011464537,85.42475637288986,57.30422006190157,0,0
31.922940892050345,2480.728873026062,2505.870616985057,7.36829739324758,5.020856780324432,7.520213116172951,1056.2136395728062,4,1,1,0,1,1,1,-7.152296052155016,93.98530506903818,32.52111962762113,1,0
20.331327027416144,2483.777718430237,2473.2093498264658,5.325720972102503,4.458956922253448,16.053106174162732,1407.0232315421947,2,0,1,1,1,1,0,44.54755044776093,14.252093987419467,3.926941424165231,1,0
68.92768570729005,2507.320270936654,2490.98045558281,0.14940378590756764,-0.7226682225615,17.94195616314843,1808.84363361344,3,0,0,0,1,0,1,31.345896944321595,-71.39977546685472,27.199860534435604,1,0
62.41144063085703,2482.847545938409,2486.4158730795866,-1.6881686493871533,2.363548630804803,8.251097001361634,1679.3618537195007,1,0,1,1,1,0,1,41.75313104583085,-25.09035132408375,0.6379043406590679,0,0
63.74043008245924,2492.7590252117507,2509.295144676344,0.6226404429982508,-0.2654887510727759,6.435718332802426,1450.6846465902179,0,0,0,0,0,0,0,-98.32726362462859,59.546452669642804,97.83547870568566,1,0
66.27622080115674,2513.795012438778,2474.481556086722,3.9507793070025485,0.6943151110376923,5.3545787906950455,1508.4172285505274,2,0,1,0,1,1,0,-56.46652008389279,-26.521854260585908,96.57472098197475,1,1
24.44267910404542,2480.930877429433,2485.9142239618295,-1.4857418651574965,5.906638152870025,14.62957250664899,1410.032656299536,1,1,1,0,1,0,1,32.336857679971295,-82.59655633944224,39.5155297472305,0,0
41.507943712656356,2512.5787393035575,2508.7788173310146,2.9636624720123637,-0.002531199689407404,14.106410541331712,1157.0581415825848,1,1,0,0,0,1,1,-3.2021263640505726,11.356982185637587,72.8370854339646,0,0
26.952143571507783,2491.274190990936,2504.620285035759,3.9684284891688923,2.4922170741594925,13.20046119071105,1478.0263914308193,2,1,1,0,1,1,1,-98.9373048663308,69.02417029920696,34.580609841042495,0,0
71.7862055525356,2484.7265931048664,2502.682882837971,1.3424389081696082,3.327090140226834,8.479206441739631,1626.6623624601089,0,1,0,1,0,1,1,60.89892848636447,59.18527742870048,67.1093157085976,1,0
57.39788760965347,2507.869486614566,2480.3161130817975,5.7091220374582194,3.917254793808728,10.86358993858272,1847.9874990329693,0,1,0,1,0,0,0,54.56191465806748,-64.97537197392936,80.54300430459791,0,0
39.85388149115895,2505.1577138711955,2476.8355034956026,-0.934017468662282,2.9175407844083985,13.917145027792596,1563.5496247750978,4,1,0,1,0,1,1,9.683832598712527,34.55292288249334,94.67562446922408,0,1
23.813501017161418,2515.098880541082,2496.7457287969773,-1.2486221826419124,-0.9316040680657144,12.45150288288754,1713.3458444517896,3,1,1,0,0,1,1,-86.70733484474557,-55.89914731287058,40.0212275849672,0,0
38.65893930293973,2509.4028417521554,2507.1750395651034,5.281887562036033,1.2852291577079433,19.816782803223308,992.0859619454876,2,0,1,1,0,0,1,53.30300990651693,-56.358493089565556,78.32979829560477,0,1
39.51099932160482,2512.139237215394,2492.2705157205573,2.9549131620619846,2.62398150369298,7.046596288350997,1353.868969303748,2,0,1,0,1,0,0,16.74271754627279,74.81435466103703,26.59284506321188,1,1
63.77637070028384,2491.2813829028523,2492.864507578796,4.88402396427736,-0.3849345059861665,15.427168310713906,811.197943792512,2,1,0,0,0,1,0,56.39199543159184,-50.066209451953966,99.03323037936484,0,1
58.253448281312785,2487.097581751189,2481.199163746411,2.3482733860374623,1.4543885184642653,11.064781521564381,1096.0146374259475,0,1,1,1,0,1,1,50.34939847916809,-47.35053069639776,2.5769598764351143,1,0
73.23276455457959,2510.024590065634,2500.7797173276776,0.4640203323910681,-0.767578238460434,11.42299422388422,1671.7540581356059,3,0,0,1,1,0,0,60.600414391567426,-99.86932184774008,60.3528806501121,1,1
48.332895509716955,2512.2733895706906,2477.481749942301,6.191023176741997,-0.4499505199148548,15.763966484872643,1990.1719416192361,4,0,1,0,1,0,0,3.6016132809249646,74.13380682510353,65.95059816513272,1,0
27.1756547562981,2519.620205680027,2482.94716945617,5.994158789689792,1.7784629334111726,15.386542269865545,919.0137195046591,1,0,0,0,0,0,0,-71.935096361297,58.518962641826946,68.80455570741289,0,0
62.7946872333797,2496.504707076457,2487.0174575446567,4.946964708544268,-0.07098972169857753,19.868839905532823,1281.7931790335458,1,0,0,1,1,1,1,34.23149467593773,25.4657870181356,12.038757878908902,1,0
65.64710291701385,2494.8807234317114,2490.304415147378,0.721451372299627,2.972785937830907,6.925914341811879,1760.0851624389913,2,1,0,1,1,0,1,24.09475701039412,50.053152787768454,93.85297834731304,0,1
53.67663185416978,2511.0565184296797,2479.6963892966032,3.902306668690871,3.8262547839608603,6.561644740762495,1044.8427615546786,3,0,1,1,0,0,0,48.450637439817434,-69.59028651510164,18.11832790500828,0,1
66.25803079727366,2493.632141610121,2474.593472989568,1.609738969400268,4.60410689376358,15.865082256931117,1466.1019391627435,0,1,0,1,0,0,1,-66.02379878985293,-8.335281082484913,62.27534032398411,0,0
49.62773578186344,2517.2302930241426,2494.4248016976653,-1.0841792667336585,0.40105170971367066,13.675803755096137,1679.6855552356099,3,1,0,0,1,1,1,-61.00496001994215,-29.75612253024382,22.267607912308495,1,0
51.363969762919645,2514.3365100737205,2481.54522212961,7.173135754622428,0.1723780758134883,9.112409998397087,1539.1825403122148,3,1,0,1,0,0,0,78.0819034438657,-81.2446947485967,30.72164170212709,0,1
45.652461101512976,2497.1597610950007,2493.2495288569044,-0.631813690810386,-0.26802511765919823,6.191290534834799,1025.6296815384994,0,0,0,1,0,0,0,49.99555969041416,-2.773902957015184,54.645854172812435,0,0
21.52514760464571,2510.03484271166,2476.174508610968,7.502373538208024,3.455011746805457,6.284873743946458,1226.4614824228872,2,0,0,1,1,0,1,81.64569774006458,84.14793006852707,41.719341856457646,0,0
26.473485619598268,2510.181714963387,2489.2456040741927,2.4600577295795576,3.945330085408308,18.412863119961774,1740.5501413824766,3,1,0,0,0,0,0,51.74306423278414,-91.98817618986111,16.02256009765063,1,0
21.885751141204054,2484.124954753437,2491.3035773020633,-0.14867071161380352,-0.7788969862205057,7.878009870781144,1465.07181695842,1,1,1,0,0,0,1,19.431061198060373,-41.70781730124122,17.093640242084827,1,0
58.184624675826825,2516.1021162671827,2472.072941472897,3.419009473783581,5.553485723705829,9.850573431732812,806.2755362514953,0,1,1,0,0,1,1,30.826547405574733,-58.49181275885931,41.814478816279966,1,0
38.8613588645796,2500.210094897914,2483.464171127757,6.729458358764083,-0.6362010144396931,8.39984603340482,1713.1889120337125,4,0,0,0,0,1,0,77.82558478800199,-52.37066926686074,75.72829782755008,0,0
50.514241469882165,2513.0582986443096,2475.376587077559,5.322248864095612,2.7890743471074932,10.32494458747906,842.3736259282869,2,1,1,1,0,1,1,15.761350902388106,81.68691037587506,89.79646468477885,1,0
74.45398843556558,2492.8019840412244,2472.534998818911,6.065611478614497,3.963423636156415,6.0413576411914,1694.8805392774786,0,0,1,0,1,0,1,26.47826486567748,-6.3861891531419746,8.412766225938284,0,0
34.9575337489325,2515.820929139848,2509.598409295598,4.587833667107174,5.096783866222599,12.785896863624055,1042.9766721982849,4,1,0,1,1,1,0,-68.70465679927989,-6.7401174120362395,39.310390755940105,0,0
44.62297538213778,2495.5680671493665,2482.894153798989,4.922765645178525,3.9986085249269947,6.014188453883223,1949.6881761432562,4,1,0,1,0,1,0,-5.215755976779457,52.11512849105646,10.024556372287662,1,1
65.33306831258292,2480.433506059212,2502.3949778341853,6.491956515653193,4.612096581488543,17.005347617335424,1241.5289015625015,3,1,0,1,1,1,0,43.27942239161979,-69.10155919901484,1.6592480632597884,0,1
33.72788992949735,2516.2152790567707,2480.1856261905505,0.4966800885918594,1.3761513477996425,8.505681228656496,1192.3179396056948,3,0,1,1,0,0,1,-45.81146033672692,-2.546929179989843,66.17186826439566,1,0
24.618794589727578,2483.6514670714455,2497.2601088889573,2.8942496364314048,4.703775796225585,13.100178719067658,978.6656603989336,3,0,0,0,0,0,0,-59.54916389509302,-14.002957175788055,60.24494419665878,0,0
37.38508717482608,2492.7725455036166,2500.4091143955875,0.21209441819602226,-0.439196075307274,18.201186313421875,1166.7250585882578,0,1,1,0,0,1,0,-37.234638355116886,19.382138109331226,16.301911381488623,1,0
29.673277235240263,2518.0024786820322,2493.8255496243137,7.87668007996647,5.263716592423694,14.763160535707913,1851.9809141938406,0,0,0,0,0,1,0,-51.69987440143331,99.91154065008772,23.38128330930641,0,0
75.78185914055439,2518.0242858775023,2488.8630475420064,7.440593396866133,2.8331466330761534,12.994366798270029,1995.6012051526968,2,1,1,1,0,0,0,-57.01747259272083,53.88977881640942,2.370775364451838,0,0
68.48722277386501,2502.9375155249313,2486.473636565891,-1.605731886314941,4.721084389737456,9.865006296730634,1241.971436608218,3,0,0,1,1,0,1,-15.02983142638261,-20.426859396514562,83.49472056944037,0,1
58.00422539062541,2505.273488486792,2483.9547306617196,5.055751725156885,2.166227991628101,9.99502869587297,1338.332757145451,4,0,0,1,1,1,1,81.56770277670682,65.5106104548094,97.46905960485515,0,0
72.28763541126307,2497.9378208791327,2507.181165769913,7.252483174156659,3.505043866375675,15.042304327972852,1666.4851258432845,1,0,1,1,0,0,0,1.4119293477436567,-65.85832733750397,13.545953679469081,0,0
68.22032461394687,2491.7284308679227,2503.2247763115092,-0.1942465487266647,2.6848186265527927,19.91209041831751,1863.4349365580895,2,1,1,1,1,1,1,-62.41592383693539,-93.90726273820798,23.147521376529813,1,1
31.19420353316215,2493.1465818147967,2508.6010764266607,3.6794523055262944,4.121126652287323,14.927587847740678,1511.653201024141,0,0,1,0,0,0,0,-84.60566612382519,-59.11032550714539,86.8409523946934,0,0
73.55353990939867,2506.9007382430814,2474.9718889394217,7.154882975880419,-0.42859012578587297,13.366751260550373,1269.8308378133952,2,0,1,1,1,1,0,39.231229027585044,-31.91768877714807,92.64637979561849,1,1
52.36053451493904,2510.094981177507,2499.234699008146,-1.6605402141420116,-0.5775354120660534,15.959757653588692,1295.1462090183486,2,1,1,0,0,1,1,-23.440247112722435,2.1161514919119773,41.96273828068103,1,0
68.44640930984376,2511.663161749034,2507.5336182728415,4.974202672468399,0.7297226380710251,11.978084184255772,1634.7417757961682,2,1,1,1,1,0,1,64.36618931707186,23.025828108239963,5.062247226907413,1,0
73.7654779954096,2511.584725711782,2477.2493226466263,0.9734900737255077,0.11681276079231839,5.902135139011778,803.8619163251344,2,1,0,1,0,1,0,31.902153728154037,82.12114344288435,3.93918336928194,0,0
39.08020849831183,2483.6482441219478,2472.659850694671,7.243961953765304,5.102484966145412,13.434452238168648,1543.5072049518087,1,1,1,0,0,1,0,59.24829010827371,1.9708019100915353,57.39498660690104,0,0
26.603115471660605,2499.776812188103,2499.6448259716026,7.710582451653678,0.5344979115063102,19.364379267580702,1226.591612529629,3,0,0,0,1,1,1,-45.61079211631025,0.2551289251458755,39.2895108893179,0,0
33.6761097525165,2482.3023504006655,2492.9789245271963,7.442664891134339,5.8310567907339195,7.6295441353648945,1753.0367975325012,4,0,0,1,1,0,0,38.471784492211626,-89.95139803540357,2.8652427577654516,1,0
45.626467317575376,2501.9811552929496,2503.6731510703307,2.742142166574638,1.358270542397748,15.350073362309987,911.5887677877586,2,0,1,1,0,0,1,-47.18760306125625,-93.01768946875524,58.32523923125568,0,0
69.08088595534959,2497.6612200549353,2475.5908950650514,6.620426509893134,0.274825409820895,8.014005329885848,1505.8427203380686,2,0,0,1,1,0,0,87.81369589005831,10.231992383274413,1.1302536589022472,0,0
71.6438349953806,2515.508167310332,2501.8106924743956,6.445493985350704,4.527889549997354,13.037415267096218,1377.1674678633485,2,0,1,1,0,1,0,27.274856306674877,-12.364277350331099,78.73719581492729,1,1
20.417127831871444,2494.0366005020833,2478.06509280191,1.1910047324325563,3.610954428506133,6.4501467447007945,1570.790631086273,3,1,1,0,1,0,1,-35.09763996493158,67.83607899605973,30.643282270337156,1,0
50.64483815465395,2484.6826806571044,2476.546237714628,6.289154741506773,2.487370015171973,11.755564043872777,877.824313379562,0,0,0,1,1,1,1,-46.09762754154547,-67.86408305763096,4.02580030092321,1,0
45.04466018892674,2485.7196672821133,2476.5706319172396,-1.6299236528450738,2.8875448565634185,16.34244993342869,1495.9805449137575,0,0,0,0,0,1,1,-61.8146829856713,-95.00566757659008,58.835222098315334,1,0
33.326468628243816,2510.460425268699,2502.5829888092553,3.9626987848205304,4.034412447905847,10.213572863584732,1473.7815055514284,1,0,1,1,1,0,1,38.92819177874556,-10.192246413974825,39.76844144330547,1,0
27.19192204002097,2504.7287225326504,2496.607888827848,0.3000883728770305,0.5991831893190911,14.97367586730827,1472.7921132994052,0,1,1,0,1,0,1,-56.25687740041454,-52.5042886495485,97.38004133571495,1,0
40.256910284217675,2484.0449070449117,2490.9226169907647,-0.7943311422272119,5.974337412397194,16.93174941184594,1524.1851999157457,2,1,0,0,0,1,1,19.060653185497813,-90.07712533223251,54.41986625037022,0,0
